quantity_id,recipe_id,ingredient_id,max_qty,min_qty,unit,preparation,optional
2192,572,3579,0.25,0.25,cup(s),,False
2193,572,3283,1.0,1.0,teaspoon(s),,False
2194,572,732,1.0,1.0,teaspoon(s),,False
2195,572,889,1.0,1.0,teaspoon(s),,False
2196,572,3618,1.0,1.0,teaspoon(s),,False
2198,572,841,1.0,1.0,cup(s),hot,False
2199,573,4290,0.5,0.5,pound(s),cut 1/2-inch thick,False
2200,573,3618,1.0,1.0,teaspoon(s),,False
2201,573,3021,0.13,0.13,teaspoon(s),,False
2202,573,1714,0.13,0.13,teaspoon(s),,False
2203,573,1360,0.5,0.5,cup(s),sliced,False
2204,573,1434,0.5,0.5,cup(s),,False
2205,573,585,0.5,0.5,cup(s),diagonally cut,False
2206,573,1648,0.25,0.25,cup(s),sliced,False
2207,573,2287,0.25,0.25,cup(s),cut in strips,False
2208,573,1334,1.0,1.0,teaspoon(s),minced,False
2209,573,889,1.0,1.0,teaspoon(s),,False
2210,573,3283,1.0,1.0,tablespoon(s),,False
2211,573,841,1.0,1.0,cup(s),hot,False
2212,574,262,0.33,0.33,pound(s),,False
2213,574,3334,1.0,1.0,teaspoon(s),,False
2214,574,692,0.5,0.5,teaspoon(s),,False
2215,574,2855,0.25,0.25,teaspoon(s),,False
2216,574,2477,1.0,1.0,teaspoon(s),roasted,False
2218,574,841,1.5,1.5,cup(s),chilled,False
2219,574,1143,2.0,2.0,tablespoon(s),chopped,False
2220,574,3283,2.0,2.0,teaspoon(s),,False
2221,575,2710,0.75,0.75,pound(s),cut in strips,False
2222,575,3618,1.0,1.0,tablespoon(s),,False
2223,575,1360,1.5,1.5,cup(s),sliced,False
2227,575,2260,1.0,1.0,cup(s),thinly sliced,False
2229,575,638,1.0,1.0,cup(s),,False
2230,575,2063,2.0,2.0,tablespoon(s),,False
2231,575,889,1.5,1.5,tablespoon(s),,False
2232,575,841,3.0,3.0,cup(s),hot,False
2233,576,1147,0.25,0.25,cup(s),,False
2234,576,3283,3.0,3.0,tablespoon(s),,False
2235,576,192,0.75,0.75,pound(s),sliced in 1/8-inch pieces,False
2239,576,3618,2.0,2.0,tablespoon(s),divided,False
2240,576,889,1.0,1.0,tablespoon(s),,False
2241,576,841,2.0,2.0,cup(s),hot,False
2242,577,3162,0.75,0.75,cup(s),,False
2243,577,374,2.0,2.0,tablespoon(s),,False
2244,577,1648,0.75,0.75,cup(s),sliced,False
2245,577,585,0.75,0.75,cup(s),chopped,False
2246,577,802,4.0,4.0,cup(s),,False
2247,577,2454,0.75,0.75,cup(s),divided,False
2248,577,2459,2.0,2.0,tablespoon(s),grated,False
2249,577,965,1.0,1.0,tablespoon(s)," diced, divided ",False
2250,577,3021,0.5,0.5,teaspoon(s),,False
2251,577,276,3.5,3.5,pound(s)," rolled, tied ",False
2252,577,1098,1.0,1.0,teaspoon(s),crushed,False
2253,577,219,0.25,0.25,teaspoon(s),cracked,False
2254,577,544,16.0,16.0,ounce(s),,False
2256,578,1734,1.0,1.0,cup(s),coarsely chopped,False
2257,578,2282,1.0,1.0,cup(s)," chopped, divided ",False
2259,578,3618,1.0,1.0,tablespoon(s),,False
2260,578,841,3.0,3.0,cup(s)," (cooked in chicken broth), hot ",False
2261,578,225,1.0,1.0,16 oz. can(s)," rinsed, drained ",False
2262,578,1798,1.0,1.0,teaspoon(s),,False
2263,578,219,0.5,0.5,teaspoon(s),cracked,False
2264,578,3021,0.25,0.25,teaspoon(s),,False
2265,578,112,2.0,2.0,slice(s),,False
2266,578,1638,4.0,4.0,cup(s),very finely shredded,False
2267,579,434,16.0,16.0,ounce(s),in juice,False
2270,579,1,1.0,1.0,cup(s),,False
2271,579,3480,4.0,4.0,slice(s),,False
2273,580,1992,2.0,2.0,pound(s),,False
2274,580,3618,1.0,1.0,tablespoon(s),,False
2277,580,426,29.0,29.0,ounce(s),,False
2279,580,732,0.25,0.25,cup(s),,False
2281,580,1690,1.0,1.0,teaspoon(s),,False
2282,580,889,2.0,2.0,tablespoon(s),,False
2284,581,527,8.0,8.0,ounce(s),,False
2285,581,1998,0.5,0.5,pound(s),,False
2286,581,821,3.0,3.0,cup(s),drained,False
2287,581,3845,1.0,1.0,package(s),,False
2292,582,1959,8.0,4.0,cup(s),cooked and drained,False
2295,583,3701,1.0,1.0,pound(s),dried,False
2296,583,3226,1.5,1.5,pound(s),,False
2299,583,2286,1.5,1.5,cup(s),diced,False
2300,583,2260,1.0,1.0,cup(s),diced,False
2303,584,2700,3.5,3.0,pound(s),,False
2304,584,527,15.0,15.0,ounce(s),,False
2305,584,3865,1.0,1.0,ounce(s),,False
2306,584,351,0.33,0.33,cup(s),,False
2307,584,2738,2.0,2.0,tablespoon(s),,False
2308,584,1798,0.13,0.13,teaspoon(s),,False
2309,584,848,3.0,3.0,cup(s),drained,False
2310,584,821,3.0,3.0,cup(s),drained,False
2311,584,585,1.5,1.0,cup(s),thinly sliced,False
2313,585,3701,1.0,1.0,pound(s),dried,False
2314,585,2282,1.0,1.0,cup(s),chopped,False
2315,585,2442,2.0,2.0,tablespoon(s),,False
2316,585,269,1.5,1.5,pound(s),cut in 1-inch cubes,False
2318,585,3021,2.0,2.0,teaspoon(s),,False
2319,585,1086,0.5,0.5,teaspoon(s),crushed,False
2320,585,2591,0.5,0.5,teaspoon(s),,False
2322,585,3480,1.0,1.0,cup(s)," peeled, diced ",False
2325,586,2282,0.5,0.5,cup(s),chopped,False
2327,586,374,2.0,2.0,tablespoon(s),,False
2328,586,1267,1.0,1.0,tablespoon(s),,False
2329,586,4302,3.33,3.33,cup(s)," large, drained ",False
2330,586,268,0.5,0.5,pound(s),cut in 1-inch cubes,False
2331,586,2260,0.75,0.75,cup(s),thinly sliced,False
2332,586,1155,2.0,2.0,tablespoon(s),,False
2333,586,1135,0.25,0.25,teaspoon(s),,False
2334,586,3460,0.25,0.25,teaspoon(s),crushed,False
2335,586,1671,1.0,1.0,dash(es),,False
2337,586,327,1.0,1.0,cup(s),,False
2338,586,363,1.0,1.0,tablespoon(s),,False
2339,587,1120,0.5,0.5,pound(s),,False
2341,587,2282,1.0,1.0,cup(s),chopped,False
2342,587,203,0.5,0.5,cup(s),chopped,False
2343,587,1573,1.0,1.0,clove(s),minced,False
2344,587,3021,1.0,1.0,teaspoon(s),,False
2346,587,1798,1.0,1.0,dash(es),,False
2347,587,219,1.0,1.0,dash(es),,False
2348,587,841,3.0,3.0,cup(s),,False
2349,588,2856,1.0,1.0,pound(s),,False
2352,588,3722,2.0,2.0,teaspoon(s),tie in small cheesecloth bag,False
2353,588,527,8.0,8.0,ounce(s),,False
2354,588,3787,1.0,1.0,tablespoon(s),,False
2355,588,2355,2.0,2.0,tablespoon(s),,False
2356,588,3021,2.0,1.0,teaspoon(s),to taste,False
2357,589,1734,1.0,0.5,pound(s),,False
2358,589,1573,1.0,1.0,clove(s),minced or juiced,False
2360,589,821,2.0,2.0,cup(s),drained,False
2361,589,818,2.0,2.0,cup(s),drained,False
2362,589,422,16.0,16.0,ounce(s)," drained, not rinsed ",False
2363,589,2738,4.0,2.0,tablespoon(s),,False
2364,589,575,0.5,0.5,cup(s),,False
2365,589,2880,0.5,0.5,cup(s),,False
2368,590,821,1.67,1.67,cup(s),drained,False
2369,590,1998,0.5,0.5,pound(s),,False
2370,590,722,0.25,0.25,pound(s),,False
2371,590,2282,0.25,0.25,cup(s),finely chopped,False
2373,590,3021,0.5,0.5,teaspoon(s),,False
2374,590,1688,0.5,0.5,teaspoon(s),,False
2375,590,1086,0.5,0.5,teaspoon(s),crushed,False
2376,590,2591,0.25,0.25,teaspoon(s),,False
2379,590,2282,0.5,0.5,cup(s),chopped,False
2380,590,2435,1.0,1.0,tablespoon(s),,False
2381,590,461,11.0,10.0,ounce(s),,False
2382,590,527,15.0,15.0,ounce(s),,False
2383,591,2353,0.5,0.5,pound(s),,False
2385,591,2282,0.5,0.5,cup(s),chopped,False
2386,591,2442,1.0,1.0,tablespoon(s),,False
2387,591,166,2.0,2.0,quart(s),or beef stock,False
2388,591,1086,1.0,1.0,teaspoon(s),crushed,False
2389,591,528,8.0,8.0,ounce(s),crushed,False
2390,591,2260,0.67,0.67,cup(s),julienne-cut,False
2391,591,585,0.5,0.5,cup(s),julienne-cut,False
2392,591,3298,1.67,1.67,cup(s)," bite-size pieces, loosely packed ",False
2393,591,3198,0.5,0.5,cup(s),cooked,False
2395,591,2791,0.5,0.5,cup(s),grated,False
2396,592,190,1.0,1.0,pound(s),well trimmed,False
2397,592,1155,0.5,0.5,cup(s),,False
2398,592,3283,0.25,0.25,cup(s),,False
2399,592,1573,2.0,2.0,clove(s),minced,False
2400,592,2071,2.0,2.0,tablespoon(s),freshly squeezed,False
2401,592,351,2.0,2.0,tablespoon(s),,False
2402,592,2293,0.25,0.25,cup(s),sliced,False
2403,592,1339,0.5,0.5,teaspoon(s),,False
2404,593,274,1.0,1.0,pound(s),cut into small cubes,False
2405,593,889,1.0,1.0,tablespoon(s),,False
2406,593,3283,1.0,1.0,tablespoon(s),,False
2407,593,3618,2.0,2.0,tablespoon(s),,False
2408,593,75,17.0,17.0,ounce(s),,False
2409,593,889,1.0,1.0,tablespoon(s),,False
2410,593,3283,1.0,1.0,tablespoon(s),,False
2411,593,1034,1.0,1.0,tablespoon(s),white,False
2412,593,1025,1.5,1.5,teaspoon(s),,False
2414,594,2306,1.0,1.0,cup(s),chopped,False
2415,594,1367,1.0,1.0,cup(s),chopped,False
2416,594,2282,0.5,0.5,cup(s),chopped,False
2418,594,3021,0.25,0.25,teaspoon(s),,False
2419,594,187,24.0,24.0,ounce(s),,False
2420,594,219,2.0,2.0,tablespoon(s),cracked,False
2422,595,3480,1.25,1.25,pound(s),Florida,False
2423,595,1259,1.25,1.25,pound(s),,False
2424,595,1155,0.5,0.5,cup(s),,False
2425,595,2071,0.33,0.33,cup(s),,False
2426,595,2073,1.0,1.0,teaspoon(s),grated,False
2427,595,1573,1.0,1.0,teaspoon(s),crushed,False
2428,595,3021,0.5,0.5,teaspoon(s),,False
2429,595,956,0.5,0.5,teaspoon(s),,False
2430,595,2282,0.75,0.75,cup(s),sliced,False
2431,595,3364,0.75,0.75,cup(s),sliced,False
2432,595,3378,0.75,0.75,cup(s),sliced,False
2434,596,3480,1.5,1.5,pound(s),Florida,False
2435,596,506,8.0,8.0,ounce(s),,False
2436,596,3283,2.0,2.0,tablespoon(s),,False
2437,596,1025,4.0,4.0,teaspoon(s),,False
2438,596,1573,1.0,1.0,teaspoon(s),crushed,False
2439,596,1690,0.5,0.5,teaspoon(s),,False
2440,596,956,0.13,0.13,teaspoon(s),,False
2441,596,272,12.0,12.0,ounce(s),cut 3/4-inch thick,False
2442,596,203,1.5,1.5,cup(s),cut in 1-inch pieces,False
2443,597,274,1.0,1.0,pound(s),,False
2444,597,3283,3.0,3.0,tablespoon(s),,False
2445,597,3703,3.0,3.0,tablespoon(s),,False
2446,597,2270,2.0,2.0,clove(s),chopped,False
2447,597,3618,1.0,1.0,tablespoon(s),,False
2448,597,438,21.0,21.0,ounce(s),,False
2449,597,505,8.0,8.0,ounce(s),drained,False
2450,597,1434,0.25,0.25,pound(s)," trimmed, cut in half ",False
2451,597,3474,2.0,2.0,tablespoon(s),,True
2452,597,841,4.0,4.0,cup(s),hot,False
2453,598,192,1.0,1.0,pound(s),cut in thin strips,False
2454,598,3436,3.0,3.0,tablespoon(s),,False
2455,598,2435,2.0,2.0,tablespoon(s),divided,False
2456,598,889,2.0,2.0,teaspoon(s),,False
2460,598,2472,0.75,0.75,cup(s)," roasted, chopped ",False
2462,599,813,2.5,2.5,cup(s),or spinach noodles,False
2463,599,1367,2.0,2.0,ounce(s),undrained,False
2464,599,3373,2.25,2.25,cup(s),chopped,False
2465,599,1831,3.0,3.0,tablespoon(s),,False
2466,599,1995,1.0,1.0,cup(s),chopped,False
2467,599,1,1.5,1.5,cup(s),,False
2468,599,142,0.75,0.75,teaspoon(s),crushed,False
2469,599,3021,0.25,0.25,teaspoon(s),,False
2471,600,3002,6.0,6.0,cup(s),,False
2472,600,1363,2.0,2.0,cup(s)," halved, pitted ",False
2473,600,1734,1.5,1.5,cup(s)," turkey, or chicken, julienne cut ",False
2474,600,585,1.0,1.0,cup(s),diagonally sliced,False
2475,600,1648,1.0,1.0,cup(s),daigonally sliced,False
2477,600,3027,0.25,0.25,cup(s),,False
2478,600,3650,0.25,0.25,cup(s),sliced,False
2479,600,307,0.25,0.25,cup(s),,False
2480,601,897,3.0,3.0,pound(s),,False
2483,601,1780,0.5,0.5,cup(s),,False
2484,601,2019,0.25,0.25,cup(s),,False
2485,601,980,1.5,1.5,teaspoon(s),,False
2486,601,2591,0.25,0.25,teaspoon(s),,False
2489,601,889,1.0,1.0,teaspoon(s),,False
2490,601,3649,1.0,1.0,tablespoon(s),,False
2491,602,3002,3.0,3.0,cup(s),bite-size pieces,False
2492,602,3225,3.0,3.0,cup(s)," or boiled ham, cooked and diced ",False
2493,602,2283,2.0,2.0,cup(s),sectioned,False
2494,602,585,1.0,1.0,cup(s),sliced,False
2495,602,1373,2.0,2.0,cup(s)," rinsed, drained ",False
2496,602,3005,0.67,0.67,cup(s),,False
2497,602,2881,0.33,0.33,cup(s),,False
2498,602,3021,0.5,0.5,teaspoon(s),,False
2499,602,2518,2.0,2.0,teaspoon(s),,False
2500,602,1135,1.0,1.0,teaspoon(s),,False
2502,603,2794,10.0,10.0,ounce(s)," rare, sliced, cut in strips ",False
2506,603,1311,10.0,10.0,ounce(s),trimmed,False
2507,603,2658,0.25,0.25,cup(s),for garnish,True
2508,603,2121,8.0,8.0,ounce(s),,False
2509,603,1025,2.0,2.0,teaspoon(s),,False
2510,604,2071,0.75,0.75,cup(s),,False
2511,604,2442,0.25,0.25,cup(s),or vegetable oil,False
2512,604,3334,0.33,0.33,cup(s),,False
2513,604,1056,1.0,1.0,teaspoon(s),,False
2514,604,2961,1.0,1.0,teaspoon(s),fresh or dried,False
2516,604,219,0.5,0.5,teaspoon(s),,False
2517,604,1921,1.5,1.5,pound(s)," trimmed, cut in 1 1/4-inch cubes ",False
2518,604,2573,1.0,1.0,10 oz. package(s)," blanched, peeled ",False
2520,604,2410,0.5,0.5,cup(s),,True
2521,605,2005,8.0,8.0,ounce(s),cut in 2 x 1/2-inch strips,False
2522,605,2282,0.5,0.5,cup(s)," halved, sliced ",False
2523,605,1573,1.0,1.0,clove(s),minced,False
2525,605,2196,1.0,1.0,cup(s),,False
2526,605,1267,1.0,1.0,tablespoon(s),,False
2527,605,1334,1.5,1.5,teaspoon(s),grated,False
2528,605,3520,0.5,0.5,teaspoon(s),,False
2529,605,2591,0.13,0.13,teaspoon(s),,False
2530,605,347,0.75,0.75,cup(s),,False
2531,605,3663,0.25,0.25,cup(s),,False
2532,605,3649,2.0,2.0,cup(s),,False
2536,606,4290,8.0,8.0,ounce(s),thinly sliced,False
2539,606,2129,2.0,2.0,tablespoon(s),,False
2540,606,1780,1.0,1.0,tablespoon(s),,False
2542,606,3618,1.0,1.0,teaspoon(s),,False
2543,606,1573,1.0,1.0,clove(s),finely chopped,False
2545,606,580,1.0,1.0,pinch(es),,False
2546,607,3287,8.0,8.0,ounce(s),,False
2547,607,12,0.5,0.5,cup(s),,False
2549,607,2000,1.0,1.0,pound(s),,False
2550,607,2282,1.0,1.0,cup(s),chopped,False
2553,607,678,1.0,1.0,tablespoon(s),,False
2554,607,1688,0.5,0.5,teaspoon(s),,False
2555,607,1086,0.5,0.5,teaspoon(s),,False
2556,607,3021,0.5,0.5,teaspoon(s),,False
2557,607,219,0.25,0.25,teaspoon(s),,False
2558,607,527,16.0,16.0,ounce(s),,False
2559,607,1871,4.0,4.0,ounce(s),,False
2560,607,603,4.0,4.0,ounce(s),grated,False
2561,608,1173,1.0,1.0,pound(s),uncooked,False
2562,608,1701,0.5,0.5,pound(s),,False
2563,608,1711,0.5,0.5,pound(s),,False
2564,608,2735,1.0,1.0,tablespoon(s),,False
2565,608,1587,2.0,2.0,teaspoon(s),,False
2566,608,718,3.0,3.0,tablespoon(s),chopped,False
2569,608,3618,4.0,4.0,teaspoon(s),,False
2572,608,638,8.0,8.0,cup(s),,False
2573,609,2478,1.0,1.0,cup(s),uncooked,False
2574,609,363,3.0,3.0,tablespoon(s),,False
2576,609,1413,3.0,3.0,cup(s),chopped in 1/2-inch dice,False
2577,609,1422,2.0,2.0,tablespoon(s),chopped,False
2578,609,3233,0.75,0.75,cup(s),julienned,False
2579,609,638,6.0,6.0,cup(s),,False
2582,609,718,2.0,2.0,tablespoon(s),chopped,False
2583,610,1227,12.0,12.0,ounce(s),,False
2584,610,3618,0.5,0.5,tablespoon(s),,False
2587,610,4228,1.0,1.0,pound(s),beef or pork,False
2591,610,3484,0.5,0.5,cup(s),,False
2592,610,1356,4.0,4.0,tablespoon(s),chopped,False
2593,610,3618,5.0,5.0,tablespoon(s),,True
2594,610,2881,2.5,2.5,tablespoon(s),,True
2595,610,2634,2.0,2.0,tablespoon(s)," or walnuts, toasted, for garnish ",False
2597,611,2541,1.0,1.0,pound(s),uncooked,False
2598,611,3618,2.0,2.0,tablespoon(s),,False
2599,611,168,1.5,1.5,pound(s),diced in 1/4-inch chunks,False
2601,611,678,2.0,2.0,tablespoon(s),,False
2602,611,1688,1.0,1.0,tablespoon(s),,False
2603,611,583,0.5,0.5,teaspoon(s),,False
2604,611,3021,0.5,0.5,teaspoon(s),,False
2605,611,528,15.0,15.0,ounce(s),,False
2606,611,3649,3.0,3.0,cup(s),,False
2607,611,877,0.25,0.25,cup(s),,False
2608,611,782,2.0,2.0,tablespoon(s),,False
2609,612,2397,1.0,1.0,pound(s),dried,False
2610,612,679,2.0,2.0,cup(s),,False
2611,612,1135,1.0,1.0,tablespoon(s),,False
2612,612,112,5.0,5.0,slice(s),chopped,False
2613,612,2219,1.0,1.0,cup(s),,False
2615,612,3021,0.5,0.5,teaspoon(s),,False
2616,613,3618,2.0,2.0,tablespoon(s),,False
2617,613,2282,0.5,0.5,cup(s),chopped,False
2619,613,351,0.75,0.75,cup(s),firmly packed,False
2620,613,526,6.0,6.0,ounce(s),,False
2621,613,732,0.5,0.5,cup(s),,False
2622,613,3649,0.5,0.5,cup(s),,False
2623,613,2738,3.0,3.0,tablespoon(s),,False
2624,613,1688,1.0,1.0,teaspoon(s),,False
2625,613,3021,0.5,0.5,teaspoon(s),,False
2626,613,1798,0.25,0.25,teaspoon(s),,False
2627,615,789,1.0,1.0,10 oz. can(s),undiluted,False
2628,615,2778,1.0,1.0,cup(s),,False
2630,617,1482,10.0,10.0,ounce(s),,False
2631,617,1367,1.0,1.0,cup(s),sliced,False
2634,618,2260,2.0,2.0,cup(s),shredded,False
2635,619,2295,8.0,8.0,ounce(s),uncooked,False
2636,619,2196,8.0,8.0,ounce(s),,False
2637,619,1520,0.25,0.25,cup(s),thawed,False
2638,620,2282,1.0,1.0,cup(s),diced,False
2639,620,799,8.0,8.0,ounce(s),,False
2640,620,503,3.0,2.0,ounce(s),diced,False
2641,621,3290,4.0,4.0,pound(s),,False
2642,621,2220,1.0,1.0,tablespoon(s),,False
2644,623,1604,0.25,0.25,cup(s),,False
2648,624,1088,1.0,1.0,tablespoon(s),,False
2649,624,1087,0.25,0.25,teaspoon(s),,False
2650,625,2260,1.0,1.0,cup(s),thinly sliced,False
2651,625,585,0.25,0.25,cup(s),sliced,False
2652,627,2442,2.0,2.0,tablespoon(s),,False
2654,628,2306,0.5,0.5,cup(s),halved thin slices,False
2655,628,1650,0.67,0.67,cup(s),chopped,False
2656,628,2287,0.33,0.33,cup(s),julienned,False
2659,629,2442,2.0,2.0,tablespoon(s),,False
2660,629,1367,1.0,1.0,cup(s),sliced,False
2661,629,1155,2.0,2.0,tablespoon(s),,False
2662,630,2442,2.0,2.0,teaspoon(s),,False
2664,631,374,1.0,1.0,tablespoon(s),melted,False
2665,632,2442,2.0,2.0,tablespoon(s),,False
2666,632,732,2.0,2.0,tablespoon(s),,False
2667,632,1293,2.0,2.0,teaspoon(s),chopped,False
2668,633,3822,1.0,1.0,pound(s)," rigatoni or mostaccioli, uncooked ",False
2669,633,3618,1.0,1.0,tablespoon(s),or olive oil,False
2670,634,3480,2.0,2.0,pound(s),Florida,False
2672,635,3480,2.0,2.0,pound(s),,False
2673,635,527,6.0,6.0,tablespoon(s),,False
2675,636,2139,1.0,1.0,cup(s),,False
2678,637,2187,6.0,6.0,ounce(s),grated,False
2679,637,203,0.5,0.5,cup(s),diced,False
2680,638,818,2.0,2.0,cup(s),drained,False
2681,640,2220,1.0,1.0,teaspoon(s),,False
2682,640,2260,0.75,0.75,cup(s),shredded,False
2683,640,203,0.75,0.75,cup(s),diced,False
2689,643,2019,1.0,1.0,tablespoon(s),,False
2690,644,1484,0.5,0.5,loaf,,False
2691,646,3770,10.0,10.0,ounce(s)," cooked, drained ",False
2692,646,2442,1.0,1.0,tablespoon(s),,False
2693,647,347,0.75,0.75,cup(s),uncooked,False
2694,648,1648,0.5,0.5,cup(s),thinly sliced,False
2695,649,980,1.0,1.0,teaspoon(s),,False
2696,649,363,1.0,1.0,tablespoon(s),or margarine,False
2698,650,1985,12.0,12.0,piece(s),uncooked,False
2699,650,3618,2.0,2.0,tablespoon(s),,False
2701,653,3484,46.0,46.0,fl. ounce(s),,False
2705,654,841,1.5,1.5,cup(s),,False
2706,654,3640,0.5,0.5,cup(s),chopped,False
2707,654,911,0.25,0.25,cup(s),,False
2710,655,1640,1.0,1.0,4 oz. can(s),chopped,False
2711,655,2135,0.5,0.5,cup(s),shredded,False
2712,658,802,1.0,1.0,cup(s),cooled,False
2713,659,1183,8.0,8.0,ounce(s),,False
2715,659,3618,2.0,2.0,tablespoon(s),,False
2717,660,2111,1.0,1.0,pound(s),broken,False
2719,661,203,0.25,0.25,cup(s),chopped,False
2721,661,2282,1.0,1.0,cup(s),chopped,False
2723,662,3701,18.0,18.0,ounce(s)," soaked, cooked ",False
2727,662,203,1.0,1.0,tablespoon(s),finely diced,False
2728,663,1497,1.0,1.0,9 oz. package(s),,False
2730,663,1573,1.0,1.0,clove(s),minced,False
2731,664,3649,0.25,0.25,cup(s),,False
2732,665,2019,3.0,3.0,tablespoon(s),,False
2734,668,2346,1.0,1.0,pound(s),,False
2735,668,1573,1.0,1.0,clove(s),minced,False
2736,668,363,0.25,0.25,cup(s),,False
2737,669,818,3.33,3.33,cup(s),,False
2738,669,821,3.33,3.33,cup(s),or pink beans,False
2739,669,848,1.67,1.67,cup(s),,False
2740,670,2130,1.0,1.0,tablespoon(s),,False
2741,670,2196,1.0,1.0,tablespoon(s),,False
2742,670,1577,0.5,0.5,teaspoon(s),,False
2744,671,381,1.0,1.0,pound(s),,False
2745,671,363,3.0,3.0,tablespoon(s),,False
2746,672,2442,1.0,1.0,teaspoon(s),or vegetable oil,False
2747,672,337,3.0,3.0,cup(s),cut in flowerettes,False
2749,673,347,1.0,1.0,cup(s),,False
2750,673,2304,0.75,0.75,cup(s),finely chopped,False
2751,674,3199,2.0,2.0,cup(s),,False
2753,674,2158,0.25,0.25,cup(s),,False
2754,674,2130,0.25,0.25,cup(s),,False
2755,674,1292,1.0,1.0,tablespoon(s),chopped,False
2756,675,3565,2.0,2.0,cup(s),,False
2757,676,3618,1.5,1.5,teaspoon(s),,False
2758,676,2282,0.5,0.5,cup(s),chopped,False
2759,677,2286,3.0,3.0,cup(s),cubed,False
2760,677,2282,1.5,1.5,cup(s),minced,False
2761,678,3298,1.5,1.5,cup(s)," stems removed, leaves torn ",False
2762,678,967,1.0,1.0,cup(s)," scored, sliced ",False
2763,679,3466,2.0,2.0,pound(s),,False
2764,679,3649,0.33,0.33,cup(s),,False
2766,680,2442,1.0,1.0,tablespoon(s),,False
2770,680,1182,1.0,1.0,pound(s)," peeled, cubed ",False
2771,681,821,1.67,1.67,cup(s),or pink beans,False
2772,681,3480,0.5,0.5,cup(s)," peeled, finely chopped ",False
2773,681,203,0.25,0.25,cup(s),chopped,False
2774,681,2282,0.25,0.25,cup(s),chopped,False
2775,681,1640,2.0,2.0,tablespoon(s),diced,False
2776,683,401,1.0,1.0,16 oz. can(s),in juice or syrup,False
2778,685,2282,0.5,0.5,cup(s),chopped,False
2780,686,3649,0.25,0.25,cup(s),,False
2781,687,3698,2.0,2.0,pound(s),medium diced,False
2783,687,2282,0.75,0.75,pound(s),finely diced,False
2784,687,363,3.0,3.0,tablespoon(s),,False
2785,688,2306,2.0,2.0,cup(s),sliced,False
2786,688,1182,2.5,2.5,cup(s),sliced,False
2790,692,2187,2.0,2.0,cup(s),shredded,False
2791,692,2287,0.25,0.25,cup(s),julienne cut,False
2792,692,203,0.25,0.25,cup(s),julienne cut,False
2793,693,2541,6.0,6.0,ounce(s),small tube shape,False
2794,694,4229,1.67,1.67,cup(s),,False
2795,695,142,3.0,3.0,tablespoon(s),chopped,False
2797,695,1636,1.0,1.0,pound(s)," cleaned, cut in 2-inch strips ",False
2799,698,1025,1.0,1.0,tablespoon(s),,False
2801,699,2139,0.5,0.5,cup(s),,False
2802,700,2078,8.0,8.0,ounce(s),or other pasta,False
2803,700,2220,2.0,2.0,tablespoon(s),,False
2804,700,338,1.0,1.0,cup(s),,False
2805,701,4278,1.0,1.0,quart(s),,False
2807,703,841,1.67,1.67,cup(s)," cooked in fat-free chicken broth, cooled ",False
2810,707,585,0.5,0.5,cup(s),sliced 1/8-inch,False
2811,708,841,2.0,2.0,cup(s),cooled,False
2812,709,2417,5.0,5.0,tablespoon(s),,False
2815,709,733,1.0,1.0,tablespoon(s),fresh,False
2816,710,518,15.0,15.0,ounce(s)," drained, rinsed ",False
2818,712,347,1.0,1.0,cup(s),,False
2821,635,2187,12.0,12.0,ounce(s),grated,False
2824,671,2282,2.0,2.0,tablespoon(s),finely chopped,False
2825,674,1525,1.0,1.0,10 oz. package(s),uncooked,False
2827,697,2965,1.0,1.0,pound(s),,False
2828,633,527,8.0,8.0,ounce(s),,False
2829,641,428,32.0,32.0,ounce(s),drained,False
2830,697,3618,6.0,6.0,tablespoon(s),,False
2831,705,585,0.5,0.5,cup(s),chopped,False
2832,641,2282,1.0,1.0,cup(s),chopped,False
2833,655,1798,0.5,0.5,teaspoon(s),,False
2834,701,2230,1.0,1.0,6 oz. jar(s)," drained, cut in half ",False
2835,614,3618,1.0,1.0,tablespoon(s),,False
2836,633,1073,1.0,1.0,tablespoon(s),,False
2837,685,3618,1.0,1.0,teaspoon(s),,False
2838,705,2282,0.25,0.25,cup(s),diced,False
2841,625,2282,0.25,0.25,cup(s),chopped,False
2843,633,2791,0.25,0.25,cup(s),grated,False
2845,647,1132,0.5,0.5,cup(s),rinsed,False
2848,657,585,1.0,1.0,cup(s),chopped,False
2850,661,1086,1.0,1.0,teaspoon(s),,False
2851,663,570,0.5,0.5,cup(s)," roasted, chopped ",True
2852,667,2442,0.25,0.25,cup(s),,False
2853,668,824,1.0,1.0,pound(s),,False
2855,682,106,0.25,0.25,cup(s),,False
2856,685,527,8.0,8.0,ounce(s),,False
2857,697,2270,3.0,3.0,clove(s),slivered,False
2858,698,1745,0.75,0.75,cup(s),finely chopped,False
2859,703,823,1.0,1.0,cup(s),cooled,False
2860,614,2282,1.0,1.0,cup(s),chopped,False
2861,614,585,1.0,1.0,cup(s),sliced,False
2862,614,527,8.0,8.0,ounce(s),,False
2863,614,3649,0.5,0.5,cup(s),,False
